wav_filename,wav_filesize,transcript
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d756a658580c99ff2eafb74dd08d80d859f63f0fdd409d4cfc0c6e1e861c4e22cbc122387aa3214108ff9997aa165965c079000ed0a34a0fae7893ff9697bbfc.wav,192044,viele haben die empfohlene dosis bereits mit dem brotaufstrich beim frühstück zu sich genommen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/f77ba3f7d2782745485a958030531719c5714dc41520e7fcb7c8e084562af695a8985065397bead5db3728e1be7a3fffa64ae15d7723ab98dbb6e13b4949f0f4.wav,101420,manchmal hat niko epileptische anfälle
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2c3964a6ab63d9ce218ac66e698f9fa2edd2460a80a9112c8c240d1cd48bc2997cee5dcc9e86199edbfb53d476b743c8e5ab9a670f55fb7b91752bbb2bbe8957.wav,103724,das ist aber eine überraschung
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e0f12f3e6fabb1a01ae35e89b93c5aea5859db1af97551937b8d8a3e2c2f2fde9e32486b6b69860143b77413649af6edad7a0a5189b0a47f06b8e29f04d8fda9.wav,106796,flensburg ist kein vergleich zu stuttgart
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d93afa0e6c1fa107fee5252c7af38ac2c2bf5ba37b8b4877d6cb1c61f37d93f0f45d47fc82ffb05f3f2550ddca34d58909af12a9163535e61e736aa3346d0629.wav,150572,die blickrichtung geht nach unten und der ganze körper ist dabei gerade
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/fd363be1f20e01274844426c219935c576ea6b388d06898ad912c7838eb03f0f2a9073805277b28634baf4dc6e3d311a96dffcda7eb838127227fcda86d95de2.wav,107564,ist das nicht sehr stressig
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/3fcdacd19fb8e06d0f20d256e895edd29a1c56ad5175b6432878d483f07348581f4a2ea589dbbd7311c7b1e8d9fc58922d2ed23318eddd66f79dd00407a7f35e.wav,105260,und er wusste genau was er tat
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8267ca69b4b4d30b7ae326094f2f23d46096ce4abf06d9450588df50681ab1c7ae3e7783a27f864b14e4fdbfff71498652d33f64bc155dca3c734e7a67781f5f.wav,91436,zeig mal deine faltungsmatrix
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e08d5be6324748ff874ae0f2f590e2d84c325c24f495ab1e2ba1e1ed59d19850124dc7c782294738e7e78389011c01694345d81cf140b80b79f2362ffcc93c92.wav,196652,das obst sollte kühl und trocken gelagert werden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/842512054d601f34f4f5adf5222127fdc83c1821fab6e5c83f5777ccba358fbe39686187242378ec0b93e9c8ce533b4d871e16c3c0244d1827ba26fb347e78fc.wav,171308,obwohl leipzig mehr einwohner hat ist dresden die landeshauptstadt von sachsen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/054b309ca472264b0ffa033b7480e8061fcaabdd612400c8ad852049ae8a446b836ba1067d58c57c8b774bc2bcd4154001741d3ac42028824ec79f3dee33561f.wav,175148,in anlehnung an pünktchen und anton haben sie ihren dackel piefke genannt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1b5e4950740f1d9e8bf616bfc0bec8ef6d86ad209ea4222d74d5f056ac954a8c17f8e93dbed6975deb3b2ef84acae115e4932fbc76532f024accfd169f2e9e3c.wav,125228,in manchen stadtvierteln verlaufe ich mich jedes mal
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/61e4c4c49adb64ae7fcb1725d6b7cbb5b1c5cc038e32b13b0acd4fa3f389621ff2b40de6506c1b9cf22e14c2c0c314dd697a79b2ce37a2c0b547f36948120ef5.wav,132908,wenn ein satz fehlerhaft ist muss der fehler mitgesprochen werden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/12f0a4132a20949c4ea5e6eb174408f7d3a70ff3091f15bd8bc584ee80538c01acde37a5def74b7b552cd686d00409ea9b49983616d372e1493d76378b930de1.wav,178988,bei frau siebert fragt man sich immer ob sie ihren hund oder der hund sie an der leine hat
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5ee0b63b3cad8aae16937e102ee5187290dc6d16316513d7a4dd848418d9bd90dcb9372cdfb2efbf0bd9528415aec7f47efb59ee06c0deb335efcdc749fccfc1.wav,96044,dafür nimm mal lieber diesen gummihammer
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/13a1cdd9a0eb2b99d019f8cc59f9ea58ce65d663ba5a175ec8a9f1615f5da00c7a3d926266163f30d700df243627a3f054c7fa68ee5fa1adbebe7233da4ca4b7.wav,161324,unsere hündin hat letzte woche welpen geworfen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/6926c9f5fb09e4c1c37d3b8483297b5e52a040a8c0970908f8e1a1d5195a7e16d0789a35f858295eff690dbc5ff12fa50c0b7578f0eede22f4c407cfb466fbc7.wav,196652,was müssen die für einen schlechten eindruck von uns haben
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7e19a5e1f9bf0bab221608bc2e15463ef199e2e3f7ba12eb88d030d732e962f162cc2c469d80d59083077811b2bae22df4b1716ee79598694ebf6842bc35b934.wav,225068,nach einer desensibilisierung kommt sie mit ihrem heuschnupfen ganz gut zurecht
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1ae5024c25947222d3589625669dce44d903741a4bb13b16fe4c82cd3a3fac15c7aa96900a44fe2a7ec5cd53fd892946880482c47bac948c541205475ed98126.wav,144428,anscheinend sind wir hier nicht willkommen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/80d17c9c0bbb4b7519519c73a8d576254d25f7b46df6f8d8d42bab3a17b84149cbf806a59a533119e1b6a1d84022ad08ffcc39a0ad57b7df341c215b178fea48.wav,155948,alle standen auf und legten im chor den vereinbarten schwur ab
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/97f6dee27580688a8eff37ebcb9fca6c03cf3af4351cf56e58ae0e97cdfc3880f29294fdc03d2975fb27cad238ccf20e30dd8c32431e17168c7d0e8843bbc092.wav,119084,bist du fit in linearer algebra
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/523ef8d6947d380863cdd46a4fcaec57c07238cdcc0ff9d0f410252b0fa5da1782cd5933347c7eaaa19781847056c5db56079ff9d08aa624f633849f327d1d6b.wav,219692,eingefrorene kraftstoffleitungen gehören dank elektrischer heizung der vergangenheit an
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/4012b6ca5c42970c921f27d08dc155007d41dd981cea6d4716358d6c0fadb81c16fd166470ee461f333289b45d7fa40ec0f5a21dc2bba3e5fd215b61d1b539ea.wav,86060,und so beginnt das abenteuer
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a946b4187e42eaf3d1347a9dd9f0749d057ebff32e2b50e7819aed62066cc5f7850c9e56b2c31f763dd680155fb9bcdf661204567ab3f5b79396b2a5a3eca82f.wav,109100,das ist eine echte dampflok staunte pit
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/eab26e9e4278a244153af51197401a000821ce9c1d2affabf5979a8c6250ba4c04ac6118afb86b477df8997f62fcd4a551c5124a9e5d416d7836e468e4f3f0e2.wav,148268,kollege schulz kümmert sich bereits darum
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/98c85fd6a37f1907450662a18a81fee4f61eca760e1b5e1156050da6222d7f8e5a77041926fd26f58186f887932227688778580621d8716c4098f9a3c77e6c74.wav,99116,doch torben blieb stumm
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/9e9da63853536d77d2ec8db392c7048d7c12784b468d14655816a7a0c0b72e95d8e3d1c8ea83b28cc3ed155c2e1d32826b0e451144f7c6b0cc55deb2e3c4f807.wav,145964,am ufer haben die zwei eine flaschenpost gefunden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/02ab890e1a24674888e45caf7464ec9e43058431fc48fb55a471870399af703b1d745094cf93965511062043518c1e9ca55da022332c75875d1bb8b6398ee7c5.wav,191276,über emotionen lassen sich menschen viel zu leicht manipulieren
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/957c97987e5b6de398df64f6f2bb4e53aac4a7fd4a53d49cbfd3afdaa68e622646c6a92bd59431ad273722fc321e684347c9838c6a4532230416ece21755fcd0.wav,134444,mit einer zusätzlichen unterlegscheibe passt es
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/db95bd58116c220e0fe8a36931ff56f0a40d2f438484c9920b68c2160d6fe760bc8942605d931c1c48fecb33ccdc22a02ad527bd34356f339725ef557b7fb5e1.wav,102188,man kann nicht alles in sich hineinfressen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/67fc8abdbb273d47fcde1ad173f4ede4b3ef5a192d7a58cb1e2031a64db008d80f8d0c10061416593d3ec3f92e2e2013afc9220ece563ba93a0796f5f33fb5fd.wav,125996,mathilde hat ein zungenpiercing
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/9380d3e770d5501d4c7fa8499546f31057779f49ab99cf1f49e1dd229122a415ff5f2fbdc7ce30729ec8885794029e08f950fd398b307ff41413a68c88d88e2c.wav,119084,baut ihr auch obst in eurem gewächshaus an
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d3b04c44b1b2e46ecbd3ef553248df6827c376329a9d472dffef4d6fe4d043b41315e19c81d66eacf2879b333127be910b3b32003bed73a49746f44cc250f06f.wav,106028,ich glaube es auch nicht
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1fbb5843394b1cb15a5bbd5ee3938482c940d4a4e92a76ac3a56b15c4ada97b2ec5cc53dc0d12172a2abec46eee630922b933d74883552095ad88423aea9f83a.wav,123692,dreh mir bitte keinen strick daraus
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/40cc828f965bfbd7ec691a2c0a26f9b87b8232b46cf2993d4a39618cc7ae1511f6a4dd0b759d7b739209bd8bba37354ab4d511c46947b3bf6ceeaaec81c96671.wav,146732,wir sind hier nicht bei wünschdirwas
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/09b355ee33f8159b88412e6e8ff14bac12885d016ba2fe522d3c816ac286a880ec6e582891a59101307380b84d31bdce9337a0636ea9742e417ccaac467a55b1.wav,135980,ich wusste gar nicht dass du aus castroprauxel kommst
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1a4c24cdd3eeaa7007c3ca8f1ef7c016378a1e02637b7613173c5a28aad423a0e0a2091c19f04e27a20365db5ca4963242a88532209bd3d8665aad407b3570da.wav,147500,wie kriege ich schnuffi möglichst schnell stubenrein
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/dfa58ac1428843925675035fd88b6644e6d79132cc7b575ea54bd02d97dd9cfd1d191dc4b867fec407008feafc9435234221139f7275740c96757fefbea0f9e2.wav,98348,zur lieblingsmusik hinzufügen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/85ed33cb1a5827f5e669cf113a42eaf6d0c157af9be803f34f93c41bd83fd8c4b5d2b2be5c833322f71e6ca6470c2bc13dcfe812642a7d09300dbe2cfa7063bc.wav,105260,wer ist die bürgermeisterin von leverkusen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a7fa2e9508e7ce480740c4f88dc3a1adcb00d0b5e772fd978e90f90386648913fe8dbcfb46c4faceed0c17394ab113d8b609dad387185eecd1defe806b9ab6d8.wav,103724,hier beginnt ein naturschutzgebiet
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c29ebdce1ed060ef4ea492c22085ae32bebbb3c1f1e5b17d7aac8b61dd7ea7c4d02f0c48932b21c729cd092e444fb400a71397f24e0727738e7fd428e4deee77.wav,116012,den täter zieht es immer zum tatort
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/6f746614f510a5ec3735119385508e55a7412dabd80de9d9d23a1533a04fa3ce5ecee4f9ab7b585003496797254dc84ca2ff02a981feb690b1abcbacb84a28ad.wav,193580,wie er es im lehrgang gelernt hat versucht niklas das gespräch wieder auf eine sachliche ebene zu bringen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8765fbb7572eb40b1027bc96d87d0bdf4ac1bb95e13a8f5f5a07520ee9dc040e09e74cebeae7779fcd4d0e46a92a37a88b196adb7f2acbf8274048af870d07f5.wav,159788,tim wurde dabei erwischt wie er seine hausaufgaben abgeschrieben hat
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/202452fdfe7cea283ac687fffeb6b3abff10cd2471172dcf67a79b8c910be2b60fc1975022dec2c3a31ecd4d5bf0170aa47e98b150a156e1e3977b5b642972ed.wav,69932,herr ober wir möchten zahlen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/761a3c57d3e528b542e7bd5805ca54c378e264d4726c49d741d7ada0639ca49dec87612b62249e1ca0bb1f46d50a041a9969b8bfcf6cbf0751a5a5464f93ac00.wav,122156,mit finsterer miene betrachtete rolf die herren in den grauen anzügen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/916ea10d689510b52e539c8f6e057451c2d0127640201422f3195f418ee211d5b0120ecaef6b95e090fccf9f53af7f85e4d3d05b4a90401081ca8f996c074f06.wav,164396,auch wenn es natürlich ein fiktives szenario ist wäre ein solcher zwischenfall durchaus denkbar
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a5c47714914ce8ee046ef100ba049370f9070db6ce47014d7378b33489d5c89ac8570165b912539b22d97f268467b1ac20b4aba0725ad759b25cf5d3f5c8ff89.wav,134444,wann war der letzte stromausfall
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/299cd48e5e40b9194157d61f2c30bc298bba92c68bdbe972fd14207b63c24097445a457b87b878307a1c5bb445217ef86ddfaf997f1094202bd81fc5c06af93a.wav,115244,leider war ich gerade nicht in der nähe
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/16c55d734f0dd35738758da716a7a515a48876700d083cf767792baf79a659100a4ba87937c3d155a6a42ac433aba8c8544078729468017bb6f7276a123ad2e8.wav,165164,wie eingangs schon erwähnt handelt es sich nicht um irgendeine gurkentruppe
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/973c89366f88e9a744faa19bb7386e0d758ab35f3c7dc83370f03c9e1529d4eb34e9d4523d40214cb9f8250a9dab5b1e32427fc6e6c2317a59a932764f5867f0.wav,118316,zudem hat sie sich ein paar stullen mitgenommen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ea54b4a8bf0c11021b6a57224f77ee3b8346d34aa087bbd974160ee758c0199e7f80f516cf658a692d770fdb499354b44a252dd0915f51c900f80921ecc0598c.wav,148268,nils ging an die kommode und nahm sich frische unterwäsche heraus
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2ef3cba591db048139f5a41b579c96f835d0fcb54d76e8fb19ad75d834004ddae3eb159848bfaf8bbcfa4aa40152bfa8a3d12a1cb7298e3eb1c3c896eccc7dc3.wav,64556,ich suche das tierheim
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/21df9c1771bbefbfc8b77c1e26cbc527afb4d346982daea42d5b691e4f2852f6d0982fc396378d6e6d41161472eb20031e1c9ccfdbc3881c34eee595c6ee7739.wav,107564,wir hätten gleich eine funkuhr nehmen sollen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/bcab2a3838d6d0dbadcf01c3aa0b2e0d1be36310e8819cd1490d42bd5fab164794822641c4324c425e03d46e92eda863cdb90ff6ec5edf5d5b1b7bacae72250a.wav,161324,gebt einander ein zeichen des friedens
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ee3629e2d7c4f95410441dd92257b7a0c3da1dab1da39a8f578020339714a1fff305d4a53414a189c0af4db2ce3e1ec32997499044e615db5579b2b8f0cfaa09.wav,180524,von der küstenstadt aus ritten sie weiter ins landesinnere
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/47fd6ad2747cb63e476159526a18a236942a88b04b5b2815504cd6d3761e9d77feef01116479cf631c3e4fa13be449a4ee3e4ed801bfc9c85eae95a941dc0286.wav,230444,es ist bewundernswert wie alexander so sprechen kann dass es sich wie französisch anhört ohne dass er französisch spricht
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/4b8f35dfe09b5ec5d0f6ee4751c25f0ad9dbc1892892fdfad9fcc041963c6f8383fc053251985c2d22b6cf7619f17c0fcd983a432a0139562dd04d5403cc88eb.wav,184364,das internet besteht aus vielen computern die miteinander verbunden sind
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/cd98ae8f8f2d793a3b224be2bb7ea9000aad7cabd5c702590a6dc69c3aaecf43d62cf80d40a2b1a7877153db87322a5bfb9136a28dc4f0fb5f877667ae37e78d.wav,100652,wisst ihr eigentlich was ihr da losgetreten habt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5fa3bd96cbc636cdae0d0a5c9c02405a7347a3db933182d112189a0be5a2eb9974b566a5b19b303a984b12edf26ed17608c9ae7d26065bd59f7d1a5ef2c4673a.wav,163628,also mit reiter martinsgans laternen und den entsprechenden liedern
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5177bbd1f4e041d99a980f9cc9b5136c7f661d59e61594f923d6ae209c992ab3195ecfe33d44fe3ab20a7ccf39fc505feae21fb0e53efe3b49bee084225282c6.wav,119852,ist die nummer nicht ein bisschen zu offensichtlich
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/704169890471a81676d7c5dfa65d42ca4c32660997874fbb594a42dc55a93faf33470b9f096c67ab79864a769ceab3caca8c1f6cb5d551f6af628620edd7caa7.wav,108332,jule studiert jura im vierten semester
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/4d8315d85011adbaae2119580b842d99623af2d00cdaa567fb682834eac43a869834c09d6a629591ac10a0d5e10138276adc1e387706e14d572fdccc4a187f3c.wav,168236,handelt es sich also um eine kraftschlüssige oder formschlüssige verbindung
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/90f3b0313732a3479dd9b7ba8503ee1e5fb5e6eff7a7416241c8f903ba4c255d2b6aeec28239021499c9758763e4efba932bcc5e70987b9f2b9d4d483f935a29.wav,151340,aber auch hierfür hat der tüftler eine geniale idee
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/90e7f9e19e43bdd0c9469153f474f81db43a5c2c86e57db924fd8b9d3ecda856999ee4fc58fda2c3437ea2cf2f2d44a976c9467c740c4ce359e7e70ae549049e.wav,113708,vor inbetriebnahme muss die zapfsäule geeicht werden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e578a8bfe9f14843c5245e41b8bc91a6a1505ac30c840cc8e3a6fde044e363d4be4742fc9f5c849610c1346ba4b5130868574f98329c7b1ffc5915f3dc519dc6.wav,82988,vielen dank für deine meinung
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/661a68ffc890c06cf1cedd5e6df5c16722703e825c3f4f0074aca5569fcf509dca2f0e799dd0b0665506f285c03ba5362dc42f269bee77f4f4a731f4b521bcec.wav,136748,für mehrere stunden sogar
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d2f2e7c5e223ffeb43986afad17df5d6bf2b1b2cd90c6242b4578246dc5b0e1d9ed1699656356dda3400d7106e19a54a0fb7cef6f46cf316ee0d2c9cf5e3a1b1.wav,163628,merle macht sich auf zum fahrradgeschäft um einen neuen schlauch zu kaufen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/09cbb27898c5f1eeb8bd1b0bb8a2a0c74cd6e4c5df418145a84806e1c2fe866f027673b673d65e38fdfebdd10f782f8f0234442b8e9d25168e53097ce8ab785d.wav,136748,gibt es wirklich eine seele wo man sie doch nicht anfassen kann
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/18bd87ae0621fac69adf6c9ac8273c1fffa48af0fcc1f37aec761d32cc1e76ef5e18470a0bc03c3e967833315e196d62af30cae61d1f8257abc358680130ea5d.wav,158252,ja diese erfahrung musste ich auch machen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/3b9cbaa9cb7894a3eb8f3734602074e4ebfea9e5e432c9c8d0be8fdf2bd45e32465bfe1cad375ef6e86b8aa36dc118598ba24712f1b8ba47798bfaa3c9fc921a.wav,112172,nicht in jedem kajak sitzt man alleine
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/4ee69232a44ba77d07908c7ed946a26b7a4b9e00353c9b00626c05a8494ce66233080a191c986fd5b7e048a446193c2bd708952d08a73dcb8f54d68ecd6eef0c.wav,98348,hoffentlich geht der plan auf
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a85af54a10987eb01cdf07f1f1a0bcda8711bb93d878689b14758cd4c56874af67df18ab99496fbf3e8670ae740f660ecf878464fcac382e999e46c2676ec819.wav,172076,suche züge nach stuttgart die morgen um vierzehn uhr abfahren
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/90265c0bdba932b3aceff3557a1e0d4100c69d731d18b15415d9306ceb92385c450586fd45e7a86d9159f005aecd4d637eeaeecdcb59e941ac4d39841c0184de.wav,184364,es wird daher vermutet dass das verantwortliche gen auf dem xchromosom liegt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c848b4318110eaf7493a75b7ce630662b8dbf13bcc0687c2f472a7541e48f6f28272b9aca4637d216f2b2524cfb44f33dfacecf775ad415cbe2fcb938029ea59.wav,177452,ein hohlspiegel fokussiert das sonnenlicht auf einen kleinen kessel
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a530a6c37cf73bccf4e2e232dd3fffbf5fda960b5c9a9f45609fa7b42699d32a117bbb3e9948ba246df2a0c66ca23dafffc3fc74d3fb397122e7d12d18a2dc4b.wav,96812,du hast da einen fussel im haar
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/40067acd3b86e69ae7054d9577772ec64271d12a8e49bd534cb6a07693b47fa20c0f0497c4f104e0772a46bfd383597a96c4aef86267fb5f66f5b783332ae730.wav,119084,wie kannst du bei so vielen tabs die übersicht behalten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2a3a141456765465355b5b62339373297cbf8cb0d02154ad216c678b2e77381e85637f548c07c8b099cc6454c480b2021de98e3dc82632a77db9b48b4c9d6ea0.wav,86060,vielleicht ja beim nächsten softwareupdate
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/6edf19013ec1830d8a9fb4a35420d4a0950f9e4ef0c9c814af0dd5a83408d147ed2951a235051cc4b1f9148b4c4aa4eda8508da88710ef4c200560df2fb069e9.wav,90668,sehen ist ein passiver vorgang
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/0a6ffdbdb0f38fdb98d281d01ca55b54716ad1f59cf47c6dd6fb836dab630a086a3240a650e3216341e5b50b75975a096b9963c7d774abd0dde3b822dbfe808b.wav,122924,für eine hexe gehört es sich eine warze auf der nase zu haben
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ad783e8646c541c3503263156531c9c463e676e5f275d9c843048b12d3a53a5f7affca3fef30b30311f4d5ccce51d5064e5f075f7db0d1d1d50fcdda5603b0bf.wav,145964,wodurch fühlt das tablet dass man es mit dem finger berührt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7e08d039d4e7cf2f024eef6508d8742fe7f0d45c33ad0b0a560cc256f92263b614a9af6c260e536be82b0b997cb399d3ee9e9e3b9a18bff121292f5d318dcf02.wav,111404,mit dem würde ich nicht gerne allein in einem raum sein
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a37e5483caf9b74bbb11d7a6b35659e471f282693c7d0a718976f6c19b353b51d1e76ba5e3fd1509a28abbadf510dbdb2c4fd9f7fd6670b3a1f0ffb3dc65601d.wav,140588,die abfrage bei der auskunftei erfolgt vollautomatisch
